,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Age,Cluster
1910,PhD,Partner,34230.0,1.0,1.0,2012-12-26,72.0,15.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1
1911,UnderGraduate,Single,31878.0,0.0,1.0,2014-06-22,7.0,23.0,4.0,5.0,10.0,5.0,23.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1
1912,UnderGraduate,Partner,70932.0,0.0,1.0,2014-01-19,57.0,200.0,193.0,100.0,46.0,185.0,185.0,2.0,6.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1
1913,Graduation,Single,91249.0,0.0,0.0,2012-10-20,84.0,1324.0,27.0,119.0,71.0,108.0,27.0,0.0,7.0,9.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,68.0,1
1914,Master,Single,77598.0,0.0,0.0,2013-10-01,53.0,1193.0,33.0,281.0,129.0,66.0,33.0,1.0,7.0,5.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0,2
1915,Graduation,Single,80982.0,1.0,1.0,2013-01-08,48.0,505.0,137.0,401.0,104.0,22.0,22.0,3.0,11.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,2
1916,Master,Partner,22701.0,1.0,0.0,2013-09-05,2.0,2.0,4.0,9.0,0.0,4.0,5.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0
1917,PhD,Partner,55212.0,0.0,1.0,2012-11-23,65.0,1103.0,0.0,45.0,0.0,0.0,34.0,3.0,4.0,2.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,55.0,0
1918,Graduation,Partner,70617.0,0.0,0.0,2013-06-23,45.0,353.0,61.0,753.0,40.0,46.0,27.0,1.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0
1919,Graduation,Single,64849.0,0.0,0.0,2012-11-13,42.0,652.0,48.0,350.0,94.0,84.0,108.0,1.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,0
1920,Master,Partner,62694.0,1.0,1.0,2013-06-17,29.0,379.0,6.0,157.0,25.0,91.0,91.0,5.0,9.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0
1921,PhD,Partner,61917.0,1.0,1.0,2013-11-20,83.0,46.0,4.0,36.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1
1922,PhD,Partner,67472.0,0.0,1.0,2013-09-28,93.0,162.0,31.0,127.0,8.0,17.0,69.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1
1923,Master,Partner,21059.0,1.0,0.0,2014-01-07,40.0,8.0,3.0,19.0,3.0,3.0,8.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1
1924,Master,Partner,29543.0,2.0,0.0,2014-04-01,47.0,17.0,3.0,18.0,3.0,4.0,18.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1
1925,Graduation,Partner,75903.0,0.0,1.0,2013-04-08,50.0,340.0,108.0,185.0,130.0,38.0,100.0,2.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0
1926,UnderGraduate,Partner,34984.0,1.0,1.0,2012-09-06,40.0,8.0,4.0,15.0,3.0,5.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2
1927,PhD,Single,54998.0,0.0,1.0,2013-03-10,3.0,154.0,22.0,202.0,39.0,30.0,8.0,5.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,1
1928,PhD,Single,54356.0,0.0,1.0,2012-11-19,62.0,710.0,15.0,30.0,20.0,0.0,0.0,3.0,11.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,1
1929,Master,Partner,34242.0,0.0,1.0,2014-03-23,25.0,8.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,2
1930,Graduation,Partner,25410.0,1.0,0.0,2013-08-31,48.0,2.0,2.0,4.0,13.0,13.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0
1931,PhD,Partner,73356.0,0.0,0.0,2014-02-06,56.0,1050.0,14.0,322.0,0.0,14.0,112.0,1.0,5.0,11.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,40.0,2
1932,Graduation,Partner,28320.0,0.0,1.0,2013-01-14,68.0,19.0,1.0,14.0,3.0,2.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0
1933,Graduation,Single,23763.0,1.0,0.0,2012-08-07,64.0,22.0,0.0,6.0,6.0,2.0,6.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0
1934,Graduation,Partner,72570.0,0.0,0.0,2014-04-25,67.0,274.0,83.0,216.0,151.0,141.0,224.0,1.0,4.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1
1935,Master,Partner,34529.0,1.0,0.0,2012-09-14,94.0,68.0,6.0,38.0,3.0,6.0,41.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0
1936,Graduation,Single,70792.0,0.0,0.0,2013-02-06,82.0,344.0,45.0,654.0,104.0,11.0,114.0,2.0,3.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,2
1937,Graduation,Partner,63211.0,0.0,0.0,2012-11-02,3.0,145.0,193.0,459.0,205.0,26.0,145.0,2.0,3.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,2
1938,Master,Partner,83891.0,0.0,1.0,2014-06-20,24.0,217.0,38.0,350.0,111.0,85.0,15.0,1.0,4.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0
1939,Graduation,Single,36065.0,1.0,1.0,2013-03-31,54.0,18.0,7.0,34.0,10.0,2.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0
1940,Graduation,Partner,39898.0,0.0,1.0,2013-02-12,20.0,69.0,8.0,26.0,12.0,7.0,12.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2
1941,PhD,Single,51141.0,0.0,0.0,2013-07-08,96.0,144.0,0.0,7.0,0.0,0.0,6.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0
1942,Graduation,Partner,56939.0,0.0,1.0,2013-09-18,19.0,256.0,34.0,103.0,90.0,29.0,49.0,2.0,3.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0
1943,Graduation,Single,80872.0,0.0,0.0,2014-05-12,60.0,483.0,72.0,567.0,94.0,12.0,108.0,1.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1
1944,PhD,Partner,72335.0,0.0,0.0,2012-08-13,2.0,1285.0,105.0,653.0,28.0,21.0,0.0,1.0,10.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0
1945,PhD,Single,61798.0,0.0,0.0,2013-11-23,13.0,338.0,4.0,89.0,11.0,8.0,13.0,1.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1
1946,PhD,Single,76842.0,0.0,0.0,2014-05-03,37.0,605.0,10.0,345.0,84.0,54.0,32.0,1.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,1
1947,Graduation,Partner,29478.0,1.0,0.0,2014-01-17,59.0,8.0,0.0,7.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1
1948,Graduation,Single,46998.0,0.0,1.0,2012-10-22,55.0,172.0,41.0,86.0,45.0,6.0,27.0,5.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,0
1949,Graduation,Single,96843.0,0.0,0.0,2013-04-23,60.0,448.0,71.0,951.0,40.0,17.0,17.0,1.0,6.0,11.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,34.0,0
1950,PhD,Single,56551.0,1.0,1.0,2014-05-07,48.0,67.0,4.0,32.0,17.0,2.0,16.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0
1951,Master,Partner,70053.0,0.0,1.0,2013-07-03,38.0,512.0,53.0,98.0,81.0,179.0,89.0,3.0,8.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2
1952,PhD,Single,71670.0,0.0,0.0,2013-07-09,8.0,1462.0,16.0,128.0,0.0,0.0,160.0,1.0,5.0,3.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,62.0,1
1953,Graduation,Partner,44359.0,1.0,1.0,2014-06-17,19.0,20.0,0.0,14.0,7.0,3.0,1.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1
1954,Graduation,Single,40887.0,1.0,1.0,2013-05-06,32.0,50.0,4.0,44.0,10.0,10.0,43.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,0
1955,Graduation,Single,48877.0,0.0,1.0,2014-01-05,27.0,102.0,1.0,15.0,2.0,0.0,24.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1
1956,Graduation,Partner,74485.0,0.0,0.0,2013-08-24,58.0,499.0,149.0,815.0,173.0,49.0,49.0,1.0,6.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0
1957,Graduation,Partner,64474.0,0.0,1.0,2013-10-22,59.0,381.0,35.0,172.0,56.0,86.0,93.0,2.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2
1958,Graduation,Partner,77226.0,0.0,1.0,2014-02-28,29.0,631.0,43.0,239.0,128.0,76.0,21.0,2.0,6.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1
1959,Graduation,Single,72643.0,0.0,0.0,2013-02-27,60.0,526.0,80.0,553.0,123.0,94.0,53.0,1.0,3.0,10.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,75.0,0
1960,Master,Partner,85738.0,0.0,0.0,2014-01-23,41.0,913.0,26.0,376.0,17.0,26.0,13.0,1.0,3.0,6.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,46.0,1
1961,Graduation,Single,55686.0,0.0,1.0,2013-02-14,27.0,673.0,0.0,199.0,37.0,47.0,26.0,2.0,6.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,2
1962,Graduation,Single,39062.0,1.0,0.0,2014-03-25,28.0,23.0,0.0,9.0,0.0,0.0,12.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,0
1963,Graduation,Partner,34600.0,1.0,1.0,2013-01-01,8.0,199.0,33.0,60.0,8.0,3.0,15.0,5.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,0
1964,Graduation,Partner,40794.0,0.0,1.0,2013-04-07,18.0,261.0,23.0,73.0,4.0,23.0,50.0,2.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0
1965,UnderGraduate,Partner,54690.0,1.0,1.0,2013-11-07,76.0,111.0,16.0,37.0,7.0,9.0,18.0,3.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1
1966,Graduation,Partner,4428.0,0.0,1.0,2013-10-05,0.0,16.0,4.0,12.0,2.0,4.0,321.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1
1967,UnderGraduate,Partner,32632.0,0.0,0.0,2012-08-02,32.0,63.0,151.0,137.0,153.0,19.0,53.0,2.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1
1968,PhD,Single,38236.0,1.0,1.0,2013-09-20,2.0,58.0,0.0,18.0,2.0,0.0,10.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1
1969,Graduation,Partner,36781.0,1.0,0.0,2014-04-10,16.0,29.0,1.0,17.0,0.0,3.0,13.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,2
1970,Master,Single,31385.0,1.0,0.0,2012-12-05,56.0,3.0,2.0,12.0,0.0,1.0,9.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,40.0,2
1971,Graduation,Partner,24570.0,1.0,0.0,2013-02-27,97.0,28.0,34.0,62.0,11.0,14.0,44.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0
1972,PhD,Single,25509.0,1.0,0.0,2012-09-18,15.0,40.0,3.0,30.0,10.0,7.0,11.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,2
1973,Graduation,Partner,94642.0,0.0,0.0,2014-02-12,35.0,879.0,143.0,797.0,106.0,143.0,143.0,0.0,5.0,7.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,73.0,2
1974,Master,Partner,58646.0,0.0,1.0,2013-06-10,3.0,62.0,1.0,44.0,6.0,5.0,22.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0
1975,Graduation,Single,53201.0,1.0,1.0,2013-02-12,49.0,280.0,7.0,81.0,20.0,0.0,27.0,8.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2
1976,Graduation,Partner,21994.0,0.0,1.0,2012-12-24,4.0,9.0,0.0,6.0,3.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1
1977,Graduation,Partner,57113.0,1.0,1.0,2013-02-06,45.0,182.0,4.0,33.0,0.0,2.0,42.0,6.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0
1978,Graduation,Partner,51373.0,0.0,0.0,2013-06-22,37.0,83.0,2.0,101.0,64.0,26.0,117.0,1.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0
1979,Graduation,Partner,23477.0,1.0,0.0,2013-10-21,39.0,38.0,15.0,54.0,3.0,8.0,29.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0
1980,Graduation,Partner,58116.0,0.0,1.0,2014-04-13,38.0,228.0,19.0,130.0,4.0,11.0,51.0,2.0,3.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0
1981,PhD,Single,72968.0,0.0,0.0,2013-12-16,8.0,1092.0,37.0,592.0,145.0,37.0,55.0,1.0,5.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,61.0,0
1982,Master,Partner,39791.0,0.0,1.0,2013-03-28,89.0,85.0,15.0,27.0,13.0,13.0,21.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1
1983,Master,Single,91712.0,0.0,0.0,2013-10-17,47.0,1276.0,24.0,746.0,94.0,29.0,48.0,0.0,9.0,7.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,77.0,0
1984,Graduation,Single,94472.0,0.0,1.0,2014-04-03,75.0,1017.0,33.0,417.0,108.0,100.0,16.0,1.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,66.0,2
1985,Graduation,Partner,13672.0,1.0,1.0,2013-04-17,86.0,6.0,2.0,9.0,2.0,1.0,5.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0
1986,UnderGraduate,Partner,96547.0,0.0,0.0,2014-05-23,4.0,448.0,21.0,125.0,52.0,101.0,62.0,0.0,7.0,6.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,44.0,2
1987,Graduation,Partner,79205.0,0.0,0.0,2012-08-29,73.0,504.0,23.0,117.0,179.0,28.0,44.0,1.0,6.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,49.0,2
1988,PhD,Partner,56559.0,0.0,1.0,2012-12-25,46.0,226.0,22.0,133.0,41.0,31.0,31.0,3.0,4.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0
1989,PhD,Partner,32644.0,1.0,0.0,2013-01-16,38.0,239.0,3.0,141.0,0.0,7.0,23.0,4.0,7.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,2
1990,UnderGraduate,Single,67506.0,0.0,1.0,2014-01-02,73.0,90.0,38.0,67.0,33.0,36.0,67.0,1.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1
1991,Graduation,Single,24206.0,1.0,0.0,2013-03-08,66.0,7.0,2.0,8.0,3.0,2.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0
1992,PhD,Single,28420.0,1.0,0.0,2013-12-24,36.0,4.0,2.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1
1993,Graduation,Partner,22979.0,1.0,0.0,2012-09-06,29.0,16.0,17.0,19.0,20.0,21.0,22.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,1
1994,Graduation,Single,33279.0,0.0,0.0,2014-06-12,29.0,10.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0
1995,Master,Single,46423.0,1.0,1.0,2013-09-18,6.0,68.0,0.0,16.0,0.0,0.0,8.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1
1996,Graduation,Partner,30368.0,0.0,1.0,2013-11-07,97.0,35.0,0.0,13.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1
1997,Graduation,Partner,63684.0,0.0,1.0,2012-11-26,61.0,575.0,80.0,428.0,208.0,93.0,80.0,3.0,8.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2
1998,Graduation,Single,41638.0,0.0,1.0,2013-02-13,68.0,315.0,0.0,31.0,4.0,0.0,91.0,4.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,0
1999,PhD,Single,68805.0,0.0,1.0,2013-09-17,73.0,182.0,2.0,49.0,17.0,13.0,20.0,1.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,2
2000,PhD,Partner,65814.0,0.0,1.0,2014-03-02,90.0,561.0,14.0,113.0,10.0,14.0,35.0,3.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0
2001,Graduation,Single,71964.0,0.0,0.0,2013-05-20,81.0,587.0,51.0,932.0,180.0,34.0,86.0,1.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0
2002,Graduation,Single,39146.0,1.0,0.0,2013-02-14,1.0,94.0,1.0,33.0,13.0,12.0,12.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0
2003,Graduation,Partner,96876.0,0.0,0.0,2013-08-06,79.0,908.0,43.0,735.0,40.0,194.0,21.0,1.0,7.0,7.0,9.0,0.0,1.0,1.0,1.0,0.0,1.0,47.0,0
2004,UnderGraduate,Partner,34445.0,0.0,0.0,2013-01-27,92.0,228.0,122.0,122.0,208.0,129.0,30.0,6.0,11.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0
2005,Graduation,Single,68281.0,0.0,0.0,2012-08-07,31.0,995.0,112.0,417.0,42.0,48.0,41.0,1.0,2.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,0
2006,UnderGraduate,Partner,37284.0,1.0,1.0,2013-03-29,46.0,11.0,1.0,2.0,2.0,1.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1
2007,Graduation,Partner,36790.0,0.0,0.0,2013-03-01,14.0,3.0,3.0,14.0,15.0,21.0,10.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,2
2008,Graduation,Partner,27943.0,1.0,1.0,2013-04-15,89.0,12.0,1.0,16.0,4.0,1.0,3.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0
2009,Graduation,Single,22263.0,1.0,1.0,2014-03-30,31.0,17.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,2
2010,Graduation,Partner,30261.0,1.0,2.0,2012-09-25,75.0,8.0,0.0,5.0,0.0,3.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1
2011,Graduation,Partner,28587.0,1.0,0.0,2014-02-12,42.0,22.0,4.0,17.0,12.0,10.0,13.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0
2012,Master,Partner,43815.0,1.0,0.0,2013-04-05,53.0,14.0,10.0,29.0,4.0,7.0,15.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1
2013,Graduation,Partner,48195.0,1.0,1.0,2014-01-21,53.0,106.0,27.0,68.0,52.0,7.0,5.0,6.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,1
2014,Master,Partner,77027.0,0.0,1.0,2014-02-05,23.0,820.0,57.0,242.0,45.0,0.0,11.0,2.0,8.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1
2015,PhD,Partner,71322.0,0.0,1.0,2013-02-16,57.0,753.0,43.0,226.0,69.0,10.0,204.0,2.0,8.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0
2016,Master,Partner,32765.0,1.0,0.0,2014-02-23,49.0,13.0,3.0,17.0,7.0,3.0,3.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0
2017,Graduation,Partner,29672.0,1.0,1.0,2013-03-12,6.0,9.0,1.0,3.0,0.0,4.0,8.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0
2018,Graduation,Single,23272.0,0.0,0.0,2013-10-17,29.0,19.0,3.0,6.0,4.0,2.0,12.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0
2019,Master,Partner,49912.0,0.0,1.0,2012-09-07,5.0,520.0,8.0,223.0,32.0,49.0,42.0,4.0,10.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,75.0,0
2020,UnderGraduate,Partner,7500.0,1.0,0.0,2012-08-01,98.0,5.0,17.0,17.0,13.0,14.0,34.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0
2021,PhD,Single,68117.0,0.0,1.0,2013-03-10,80.0,618.0,44.0,215.0,0.0,17.0,36.0,2.0,11.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,77.0,0
2022,Graduation,Partner,67225.0,0.0,1.0,2013-11-26,4.0,315.0,35.0,322.0,46.0,7.0,143.0,3.0,7.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,2
2023,Graduation,Partner,17649.0,1.0,0.0,2013-11-12,70.0,15.0,1.0,23.0,0.0,5.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,2
2024,Graduation,Partner,55914.0,0.0,1.0,2013-04-29,32.0,384.0,60.0,364.0,119.0,101.0,232.0,4.0,11.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2
2025,Graduation,Partner,40059.0,1.0,0.0,2013-09-28,82.0,110.0,29.0,92.0,28.0,10.0,145.0,1.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,0
2026,Graduation,Partner,60905.0,0.0,1.0,2013-12-05,27.0,208.0,17.0,76.0,36.0,17.0,38.0,2.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0
2027,Graduation,Partner,75330.0,1.0,1.0,2012-10-04,94.0,555.0,82.0,257.0,93.0,61.0,61.0,4.0,10.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0
2028,Graduation,Single,60689.0,0.0,1.0,2013-06-01,23.0,240.0,90.0,216.0,63.0,6.0,24.0,4.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,2
2029,Graduation,Partner,38680.0,1.0,0.0,2013-03-28,97.0,11.0,0.0,36.0,15.0,5.0,12.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0
2030,Graduation,Partner,61416.0,0.0,0.0,2013-02-08,25.0,848.0,154.0,323.0,201.0,61.0,78.0,1.0,10.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,2
2031,Graduation,Single,49767.0,0.0,0.0,2013-05-02,92.0,202.0,47.0,197.0,55.0,42.0,149.0,1.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2
2032,Graduation,Single,83273.0,1.0,2.0,2012-09-25,98.0,433.0,89.0,650.0,16.0,102.0,102.0,10.0,4.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0
2033,Graduation,Partner,29009.0,1.0,0.0,2013-11-29,19.0,6.0,6.0,15.0,10.0,5.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1
2034,Master,Partner,45057.0,1.0,0.0,2013-12-01,80.0,37.0,0.0,7.0,3.0,0.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2
2035,Graduation,Partner,37150.0,1.0,0.0,2012-09-11,80.0,167.0,37.0,64.0,49.0,34.0,116.0,8.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,2
2036,Graduation,Single,43020.0,1.0,0.0,2013-11-30,79.0,45.0,7.0,99.0,4.0,25.0,43.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1
2037,Graduation,Partner,53154.0,0.0,1.0,2014-06-09,50.0,129.0,0.0,21.0,0.0,1.0,7.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,2
2038,Graduation,Partner,65308.0,0.0,0.0,2013-09-11,60.0,713.0,0.0,264.0,120.0,80.0,34.0,1.0,7.0,8.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,51.0,0
2039,Graduation,Single,76467.0,1.0,0.0,2012-08-17,44.0,676.0,161.0,426.0,210.0,44.0,58.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,1
2040,UnderGraduate,Partner,81044.0,0.0,0.0,2013-12-27,0.0,450.0,26.0,535.0,73.0,98.0,26.0,1.0,5.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1
